Entity,Code,Day,Monthly sea surface temperature anomaly
World,OWID_WRL,15/12/1924,-0.53956
World,OWID_WRL,15/01/1925,-0.46781
World,OWID_WRL,15/02/1925,-0.408
World,OWID_WRL,15/03/1925,-0.28142
World,OWID_WRL,15/04/1925,-0.39336
World,OWID_WRL,15/05/1925,-0.20044
World,OWID_WRL,15/06/1925,-0.26028
World,OWID_WRL,15/07/1925,-0.22539
World,OWID_WRL,15/08/1925,-0.18868
World,OWID_WRL,15/09/1925,-0.21559
World,OWID_WRL,15/10/1925,-0.24854
World,OWID_WRL,15/11/1925,-0.13905
World,OWID_WRL,15/12/1925,-0.16677
World,OWID_WRL,15/01/1926,-0.09429
World,OWID_WRL,15/02/1926,-0.2124
World,OWID_WRL,15/03/1926,-0.10524
World,OWID_WRL,15/04/1926,-0.09808
World,OWID_WRL,15/05/1926,-0.15695
World,OWID_WRL,15/06/1926,-0.10571
World,OWID_WRL,15/07/1926,-0.21945
World,OWID_WRL,15/08/1926,-0.12816
World,OWID_WRL,15/09/1926,-0.13965
World,OWID_WRL,15/10/1926,-0.07537
World,OWID_WRL,15/11/1926,-0.2003
World,OWID_WRL,15/12/1926,-0.17885
World,OWID_WRL,15/01/1927,-0.21914
World,OWID_WRL,15/02/1927,-0.17973
World,OWID_WRL,15/03/1927,-0.28912
World,OWID_WRL,15/04/1927,-0.22913
World,OWID_WRL,15/05/1927,-0.24336
World,OWID_WRL,15/06/1927,-0.30413
World,OWID_WRL,15/07/1927,-0.2249
World,OWID_WRL,15/08/1927,-0.14257
World,OWID_WRL,15/09/1927,-0.21147
World,OWID_WRL,15/10/1927,-0.16853
World,OWID_WRL,15/11/1927,-0.18598
World,OWID_WRL,15/12/1927,-0.19992
World,OWID_WRL,15/01/1928,-0.13474
World,OWID_WRL,15/02/1928,-0.19425
World,OWID_WRL,15/03/1928,-0.2629
World,OWID_WRL,15/04/1928,-0.21429
World,OWID_WRL,15/05/1928,-0.29395
World,OWID_WRL,15/06/1928,-0.30667
World,OWID_WRL,15/07/1928,-0.21785
World,OWID_WRL,15/08/1928,-0.21129
World,OWID_WRL,15/09/1928,-0.27017
World,OWID_WRL,15/10/1928,-0.23067
World,OWID_WRL,15/11/1928,-0.29261
World,OWID_WRL,15/12/1928,-0.35966
World,OWID_WRL,15/01/1929,-0.38069
World,OWID_WRL,15/02/1929,-0.36982
World,OWID_WRL,15/03/1929,-0.40217
World,OWID_WRL,15/04/1929,-0.32105
World,OWID_WRL,15/05/1929,-0.38752
World,OWID_WRL,15/06/1929,-0.32945
World,OWID_WRL,15/07/1929,-0.39975
World,OWID_WRL,15/08/1929,-0.26116
World,OWID_WRL,15/09/1929,-0.27074
World,OWID_WRL,15/10/1929,-0.28438
World,OWID_WRL,15/11/1929,-0.17516
World,OWID_WRL,15/12/1929,-0.25807
World,OWID_WRL,15/01/1930,-0.32087
World,OWID_WRL,15/02/1930,-0.34979
World,OWID_WRL,15/03/1930,-0.24604
World,OWID_WRL,15/04/1930,-0.18344
World,OWID_WRL,15/05/1930,-0.19216
World,OWID_WRL,15/06/1930,-0.23707
World,OWID_WRL,15/07/1930,-0.18656
World,OWID_WRL,15/08/1930,-0.12342
World,OWID_WRL,15/09/1930,-0.07056
World,OWID_WRL,15/10/1930,-0.02469
World,OWID_WRL,15/11/1930,-0.01667
World,OWID_WRL,15/12/1930,-0.06927
World,OWID_WRL,15/01/1931,-0.02487
World,OWID_WRL,15/02/1931,-0.08248
World,OWID_WRL,15/03/1931,-0.0741
World,OWID_WRL,15/04/1931,-0.12057
World,OWID_WRL,15/05/1931,-0.10446
World,OWID_WRL,15/06/1931,-0.06876
World,OWID_WRL,15/07/1931,-0.10784
World,OWID_WRL,15/08/1931,-0.09005
World,OWID_WRL,15/09/1931,-0.08469
World,OWID_WRL,15/10/1931,-0.18073
World,OWID_WRL,15/11/1931,-0.18214
World,OWID_WRL,15/12/1931,-0.21729
World,OWID_WRL,15/01/1932,-0.19682
World,OWID_WRL,15/02/1932,-0.1396
World,OWID_WRL,15/03/1932,-0.13762
World,OWID_WRL,15/04/1932,-0.19269
World,OWID_WRL,15/05/1932,-0.18502
World,OWID_WRL,15/06/1932,-0.24987
World,OWID_WRL,15/07/1932,-0.17895
World,OWID_WRL,15/08/1932,-0.24011
World,OWID_WRL,15/09/1932,-0.10121
World,OWID_WRL,15/10/1932,-0.25153
World,OWID_WRL,15/11/1932,-0.24453
World,OWID_WRL,15/12/1932,-0.19389
World,OWID_WRL,15/01/1933,-0.17535
World,OWID_WRL,15/02/1933,-0.19012
World,OWID_WRL,15/03/1933,-0.27053
World,OWID_WRL,15/04/1933,-0.19295
World,OWID_WRL,15/05/1933,-0.24306
World,OWID_WRL,15/06/1933,-0.28639
World,OWID_WRL,15/07/1933,-0.26441
World,OWID_WRL,15/08/1933,-0.23303
World,OWID_WRL,15/09/1933,-0.33457
World,OWID_WRL,15/10/1933,-0.26872
World,OWID_WRL,15/11/1933,-0.32885
World,OWID_WRL,15/12/1933,-0.39943
World,OWID_WRL,15/01/1934,-0.29059
World,OWID_WRL,15/02/1934,-0.39286
World,OWID_WRL,15/03/1934,-0.38168
World,OWID_WRL,15/04/1934,-0.23806
World,OWID_WRL,15/05/1934,-0.25007
World,OWID_WRL,15/06/1934,-0.08796
World,OWID_WRL,15/07/1934,-0.11158
World,OWID_WRL,15/08/1934,-0.11345
World,OWID_WRL,15/09/1934,-0.06648
World,OWID_WRL,15/10/1934,-0.18959
World,OWID_WRL,15/11/1934,-0.13396
World,OWID_WRL,15/12/1934,-0.23507
World,OWID_WRL,15/01/1935,-0.19819
World,OWID_WRL,15/02/1935,-0.22253
World,OWID_WRL,15/03/1935,-0.32769
World,OWID_WRL,15/04/1935,-0.13824
World,OWID_WRL,15/05/1935,-0.23706
World,OWID_WRL,15/06/1935,-0.19802
World,OWID_WRL,15/07/1935,-0.20517
World,OWID_WRL,15/08/1935,-0.2229
World,OWID_WRL,15/09/1935,-0.18815
World,OWID_WRL,15/10/1935,-0.17301
World,OWID_WRL,15/11/1935,-0.22274
World,OWID_WRL,15/12/1935,-0.25695
World,OWID_WRL,15/01/1936,-0.26301
World,OWID_WRL,15/02/1936,-0.15349
World,OWID_WRL,15/03/1936,-0.25795
World,OWID_WRL,15/04/1936,-0.18434
World,OWID_WRL,15/05/1936,-0.21066
World,OWID_WRL,15/06/1936,-0.20771
World,OWID_WRL,15/07/1936,-0.17168
World,OWID_WRL,15/08/1936,-0.11719
World,OWID_WRL,15/09/1936,-0.12823
World,OWID_WRL,15/10/1936,-0.07988
World,OWID_WRL,15/11/1936,-0.19646
World,OWID_WRL,15/12/1936,-0.16504
World,OWID_WRL,15/01/1937,-0.1402
World,OWID_WRL,15/02/1937,-0.03397
World,OWID_WRL,15/03/1937,-0.09609
World,OWID_WRL,15/04/1937,-0.06213
World,OWID_WRL,15/05/1937,-0.10417
World,OWID_WRL,15/06/1937,-0.06116
World,OWID_WRL,15/07/1937,0.04584
World,OWID_WRL,15/08/1937,0.03762
World,OWID_WRL,15/09/1937,0.04501
World,OWID_WRL,15/10/1937,-0.00563
World,OWID_WRL,15/11/1937,-0.05232
World,OWID_WRL,15/12/1937,-0.03751
World,OWID_WRL,15/01/1938,-0.09754
World,OWID_WRL,15/02/1938,-0.04984
World,OWID_WRL,15/03/1938,-0.08925
World,OWID_WRL,15/04/1938,-0.13563
World,OWID_WRL,15/05/1938,-0.1848
World,OWID_WRL,15/06/1938,-0.11462
World,OWID_WRL,15/07/1938,-0.09381
World,OWID_WRL,15/08/1938,-0.05789
World,OWID_WRL,15/09/1938,-0.09241
World,OWID_WRL,15/10/1938,-0.05364
World,OWID_WRL,15/11/1938,-0.17488
World,OWID_WRL,15/12/1938,-0.26561
World,OWID_WRL,15/01/1939,-0.19576
World,OWID_WRL,15/02/1939,-0.14129
World,OWID_WRL,15/03/1939,-0.21226
World,OWID_WRL,15/04/1939,-0.14104
World,OWID_WRL,15/05/1939,-0.12127
World,OWID_WRL,15/06/1939,-0.03791
World,OWID_WRL,15/07/1939,-0.03201
World,OWID_WRL,15/08/1939,-0.01486
World,OWID_WRL,15/09/1939,0.05475
World,OWID_WRL,15/10/1939,-0.16417
World,OWID_WRL,15/11/1939,-0.10872
World,OWID_WRL,15/12/1939,-0.11601
World,OWID_WRL,15/01/1940,-0.04238
World,OWID_WRL,15/02/1940,-0.07489
World,OWID_WRL,15/03/1940,-0.07122
World,OWID_WRL,15/04/1940,-0.0354
World,OWID_WRL,15/05/1940,0.06351
World,OWID_WRL,15/06/1940,-0.04357
World,OWID_WRL,15/07/1940,0.03211
World,OWID_WRL,15/08/1940,0.01338
World,OWID_WRL,15/09/1940,-0.02587
World,OWID_WRL,15/10/1940,0.02723
World,OWID_WRL,15/11/1940,-0.05958
World,OWID_WRL,15/12/1940,0.07274
World,OWID_WRL,15/01/1941,-0.09764
World,OWID_WRL,15/02/1941,-0.09795
World,OWID_WRL,15/03/1941,-0.08767
World,OWID_WRL,15/04/1941,0.00677
World,OWID_WRL,15/05/1941,-0.08581
World,OWID_WRL,15/06/1941,0.03029
World,OWID_WRL,15/07/1941,0.00143
World,OWID_WRL,15/08/1941,-0.05716
World,OWID_WRL,15/09/1941,-0.07282
World,OWID_WRL,15/10/1941,0.17149
World,OWID_WRL,15/11/1941,0.12538
World,OWID_WRL,15/12/1941,0.2029
World,OWID_WRL,15/01/1942,0.18988
World,OWID_WRL,15/02/1942,0.16871
World,OWID_WRL,15/03/1942,0.13413
World,OWID_WRL,15/04/1942,0.04933
World,OWID_WRL,15/05/1942,0.14498
World,OWID_WRL,15/06/1942,0.07218
World,OWID_WRL,15/07/1942,0.0779
World,OWID_WRL,15/08/1942,-0.03187
World,OWID_WRL,15/09/1942,-0.02664
World,OWID_WRL,15/10/1942,-0.06734
World,OWID_WRL,15/11/1942,-0.08797
World,OWID_WRL,15/12/1942,-0.06706
World,OWID_WRL,15/01/1943,-0.04038
World,OWID_WRL,15/02/1943,-0.07564
World,OWID_WRL,15/03/1943,-0.10816
World,OWID_WRL,15/04/1943,-0.02373
World,OWID_WRL,15/05/1943,-0.00444
World,OWID_WRL,15/06/1943,0.0645
World,OWID_WRL,15/07/1943,0.03029
World,OWID_WRL,15/08/1943,0.19434
World,OWID_WRL,15/09/1943,0.05427
World,OWID_WRL,15/10/1943,0.11622
World,OWID_WRL,15/11/1943,0.0978
World,OWID_WRL,15/12/1943,0.1787
World,OWID_WRL,15/01/1944,0.08628
World,OWID_WRL,15/02/1944,0.12515
World,OWID_WRL,15/03/1944,0.18041
World,OWID_WRL,15/04/1944,0.1663
World,OWID_WRL,15/05/1944,0.22619
World,OWID_WRL,15/06/1944,0.20567
World,OWID_WRL,15/07/1944,0.28079
World,OWID_WRL,15/08/1944,0.28631
World,OWID_WRL,15/09/1944,0.22085
World,OWID_WRL,15/10/1944,0.20832
World,OWID_WRL,15/11/1944,0.10276
World,OWID_WRL,15/12/1944,0.2562
World,OWID_WRL,15/01/1945,0.21601
World,OWID_WRL,15/02/1945,0.21469
World,OWID_WRL,15/03/1945,0.1653
World,OWID_WRL,15/04/1945,0.1731
World,OWID_WRL,15/05/1945,0.11196
World,OWID_WRL,15/06/1945,0.18095
World,OWID_WRL,15/07/1945,0.15671
World,OWID_WRL,15/08/1945,0.20796
World,OWID_WRL,15/09/1945,0.23938
World,OWID_WRL,15/10/1945,0.2252
World,OWID_WRL,15/11/1945,0.21249
World,OWID_WRL,15/12/1945,0.20411
World,OWID_WRL,15/01/1946,0.10182
World,OWID_WRL,15/02/1946,-0.04736
World,OWID_WRL,15/03/1946,0.11474
World,OWID_WRL,15/04/1946,0.03393
World,OWID_WRL,15/05/1946,-0.11144
World,OWID_WRL,15/06/1946,-0.23822
World,OWID_WRL,15/07/1946,-0.13535
World,OWID_WRL,15/08/1946,-0.20103
World,OWID_WRL,15/09/1946,-0.10511
World,OWID_WRL,15/10/1946,0.00522
World,OWID_WRL,15/11/1946,-0.1362
World,OWID_WRL,15/12/1946,-0.21575
World,OWID_WRL,15/01/1947,-0.07161
World,OWID_WRL,15/02/1947,-0.19707
World,OWID_WRL,15/03/1947,-0.18586
World,OWID_WRL,15/04/1947,-0.0462
World,OWID_WRL,15/05/1947,-0.1874
World,OWID_WRL,15/06/1947,-0.09725
World,OWID_WRL,15/07/1947,-0.07744
World,OWID_WRL,15/08/1947,-0.13226
World,OWID_WRL,15/09/1947,-0.19543
World,OWID_WRL,15/10/1947,-0.27154
World,OWID_WRL,15/11/1947,-0.12316
World,OWID_WRL,15/12/1947,-0.19164
World,OWID_WRL,15/01/1948,-0.18069
World,OWID_WRL,15/02/1948,-0.21385
World,OWID_WRL,15/03/1948,-0.03644
World,OWID_WRL,15/04/1948,-0.14718
World,OWID_WRL,15/05/1948,-0.01979
World,OWID_WRL,15/06/1948,-0.03215
World,OWID_WRL,15/07/1948,-0.19161
World,OWID_WRL,15/08/1948,-0.06223
World,OWID_WRL,15/09/1948,-0.20099
World,OWID_WRL,15/10/1948,-0.15209
World,OWID_WRL,15/11/1948,-0.19148
World,OWID_WRL,15/12/1948,-0.17045
World,OWID_WRL,15/01/1949,-0.05373
World,OWID_WRL,15/02/1949,-0.05779
World,OWID_WRL,15/03/1949,-0.13255
World,OWID_WRL,15/04/1949,-0.04245
World,OWID_WRL,15/05/1949,-0.0709
World,OWID_WRL,15/06/1949,-0.19792
World,OWID_WRL,15/07/1949,-0.10131
World,OWID_WRL,15/08/1949,-0.08856
World,OWID_WRL,15/09/1949,-0.13817
World,OWID_WRL,15/10/1949,-0.15446
World,OWID_WRL,15/11/1949,-0.1683
World,OWID_WRL,15/12/1949,-0.1077
World,OWID_WRL,15/01/1950,-0.13193
World,OWID_WRL,15/02/1950,-0.19173
World,OWID_WRL,15/03/1950,-0.16683
World,OWID_WRL,15/04/1950,-0.12644
World,OWID_WRL,15/05/1950,-0.08861
World,OWID_WRL,15/06/1950,-0.1135
World,OWID_WRL,15/07/1950,0.01345
World,OWID_WRL,15/08/1950,-0.03073
World,OWID_WRL,15/09/1950,-0.11956
World,OWID_WRL,15/10/1950,-0.10634
World,OWID_WRL,15/11/1950,-0.1944
World,OWID_WRL,15/12/1950,-0.23799
World,OWID_WRL,15/01/1951,-0.18785
World,OWID_WRL,15/02/1951,-0.20448
World,OWID_WRL,15/03/1951,-0.21929
World,OWID_WRL,15/04/1951,-0.12543
World,OWID_WRL,15/05/1951,-0.06131
World,OWID_WRL,15/06/1951,0.11958
World,OWID_WRL,15/07/1951,0.09386
World,OWID_WRL,15/08/1951,0.15124
World,OWID_WRL,15/09/1951,0.05354
World,OWID_WRL,15/10/1951,0.12474
World,OWID_WRL,15/11/1951,-0.02239
World,OWID_WRL,15/12/1951,0.03635
World,OWID_WRL,15/01/1952,0.09149
World,OWID_WRL,15/02/1952,0.13911
World,OWID_WRL,15/03/1952,0.06124
World,OWID_WRL,15/04/1952,0.10057
World,OWID_WRL,15/05/1952,0.08852
World,OWID_WRL,15/06/1952,0.0769
World,OWID_WRL,15/07/1952,0.05367
World,OWID_WRL,15/08/1952,0.06736
World,OWID_WRL,15/09/1952,0.04797
World,OWID_WRL,15/10/1952,0.07958
World,OWID_WRL,15/11/1952,0.01694
World,OWID_WRL,15/12/1952,0.00901
World,OWID_WRL,15/01/1953,-0.00613
World,OWID_WRL,15/02/1953,0.0737
World,OWID_WRL,15/03/1953,0.05173
World,OWID_WRL,15/04/1953,0.12322
World,OWID_WRL,15/05/1953,0.17496
World,OWID_WRL,15/06/1953,0.13391
World,OWID_WRL,15/07/1953,0.10821
World,OWID_WRL,15/08/1953,0.05436
World,OWID_WRL,15/09/1953,0.08361
World,OWID_WRL,15/10/1953,0.03599
World,OWID_WRL,15/11/1953,0.02533
World,OWID_WRL,15/12/1953,0.05469
World,OWID_WRL,15/01/1954,0.00712
World,OWID_WRL,15/02/1954,0.01025
World,OWID_WRL,15/03/1954,-0.02213
World,OWID_WRL,15/04/1954,-0.1204
World,OWID_WRL,15/05/1954,-0.11942
World,OWID_WRL,15/06/1954,-0.11744
World,OWID_WRL,15/07/1954,-0.21139
World,OWID_WRL,15/08/1954,-0.14201
World,OWID_WRL,15/09/1954,-0.12573
World,OWID_WRL,15/10/1954,-0.15259
World,OWID_WRL,15/11/1954,-0.13803
World,OWID_WRL,15/12/1954,-0.1949
World,OWID_WRL,15/01/1955,-0.08979
World,OWID_WRL,15/02/1955,-0.15242
World,OWID_WRL,15/03/1955,-0.10051
World,OWID_WRL,15/04/1955,-0.17284
World,OWID_WRL,15/05/1955,-0.25411
World,OWID_WRL,15/06/1955,-0.24564
World,OWID_WRL,15/07/1955,-0.16477
World,OWID_WRL,15/08/1955,-0.13656
World,OWID_WRL,15/09/1955,-0.1573
World,OWID_WRL,15/10/1955,-0.27969
World,OWID_WRL,15/11/1955,-0.26311
World,OWID_WRL,15/12/1955,-0.22704
World,OWID_WRL,15/01/1956,-0.16451
World,OWID_WRL,15/02/1956,-0.17157
World,OWID_WRL,15/03/1956,-0.20094
World,OWID_WRL,15/04/1956,-0.19128
World,OWID_WRL,15/05/1956,-0.20078
World,OWID_WRL,15/06/1956,-0.23803
World,OWID_WRL,15/07/1956,-0.22445
World,OWID_WRL,15/08/1956,-0.2093
World,OWID_WRL,15/09/1956,-0.23302
World,OWID_WRL,15/10/1956,-0.20279
World,OWID_WRL,15/11/1956,-0.20418
World,OWID_WRL,15/12/1956,-0.16206
World,OWID_WRL,15/01/1957,-0.17257
World,OWID_WRL,15/02/1957,-0.0955
World,OWID_WRL,15/03/1957,-0.05916
World,OWID_WRL,15/04/1957,-0.03997
World,OWID_WRL,15/05/1957,0.10598
World,OWID_WRL,15/06/1957,0.06144
World,OWID_WRL,15/07/1957,0.09607
World,OWID_WRL,15/08/1957,0.09225
World,OWID_WRL,15/09/1957,0.01528
World,OWID_WRL,15/10/1957,-0.02189
World,OWID_WRL,15/11/1957,0.01378
World,OWID_WRL,15/12/1957,0.02445
World,OWID_WRL,15/01/1958,0.06633
World,OWID_WRL,15/02/1958,0.09533
World,OWID_WRL,15/03/1958,0.06806
World,OWID_WRL,15/04/1958,0.00185
World,OWID_WRL,15/05/1958,0.00459
World,OWID_WRL,15/06/1958,0.03996
World,OWID_WRL,15/07/1958,-0.00296
World,OWID_WRL,15/08/1958,0.03753
World,OWID_WRL,15/09/1958,0.02526
World,OWID_WRL,15/10/1958,-0.0112
World,OWID_WRL,15/11/1958,-0.04924
World,OWID_WRL,15/12/1958,0.0162
World,OWID_WRL,15/01/1959,-0.00277
World,OWID_WRL,15/02/1959,-0.0109
World,OWID_WRL,15/03/1959,-0.04021
World,OWID_WRL,15/04/1959,-0.00709
World,OWID_WRL,15/05/1959,0.04128
World,OWID_WRL,15/06/1959,-0.03877
World,OWID_WRL,15/07/1959,-0.01309
World,OWID_WRL,15/08/1959,-0.02048
World,OWID_WRL,15/09/1959,-0.02616
World,OWID_WRL,15/10/1959,-0.02663
World,OWID_WRL,15/11/1959,-0.11356
World,OWID_WRL,15/12/1959,-0.09837
World,OWID_WRL,15/01/1960,-0.0986
World,OWID_WRL,15/02/1960,-0.11362
World,OWID_WRL,15/03/1960,-0.07759
World,OWID_WRL,15/04/1960,-0.11034
World,OWID_WRL,15/05/1960,-0.05937
World,OWID_WRL,15/06/1960,-0.1228
World,OWID_WRL,15/07/1960,-0.02014
World,OWID_WRL,15/08/1960,-0.03578
World,OWID_WRL,15/09/1960,-0.00173
World,OWID_WRL,15/10/1960,-0.10121
World,OWID_WRL,15/11/1960,-0.09907
World,OWID_WRL,15/12/1960,-0.05771
World,OWID_WRL,15/01/1961,-0.03635
World,OWID_WRL,15/02/1961,0.04295
World,OWID_WRL,15/03/1961,-0.00207
World,OWID_WRL,15/04/1961,0.0272
World,OWID_WRL,15/05/1961,0.03085
World,OWID_WRL,15/06/1961,0.04484
World,OWID_WRL,15/07/1961,-0.02229
World,OWID_WRL,15/08/1961,-0.02231
World,OWID_WRL,15/09/1961,-0.12958
World,OWID_WRL,15/10/1961,-0.07108
World,OWID_WRL,15/11/1961,-0.08812
World,OWID_WRL,15/12/1961,-0.10186
World,OWID_WRL,15/01/1962,-0.08408
World,OWID_WRL,15/02/1962,-0.06251
World,OWID_WRL,15/03/1962,-0.08401
World,OWID_WRL,15/04/1962,-0.07532
World,OWID_WRL,15/05/1962,-0.07485
World,OWID_WRL,15/06/1962,-0.1025
World,OWID_WRL,15/07/1962,-0.0394
World,OWID_WRL,15/08/1962,-0.0637
World,OWID_WRL,15/09/1962,-0.06953
World,OWID_WRL,15/10/1962,-0.07429
World,OWID_WRL,15/11/1962,-0.11605
World,OWID_WRL,15/12/1962,-0.14068
World,OWID_WRL,15/01/1963,-0.15015
World,OWID_WRL,15/02/1963,-0.13668
World,OWID_WRL,15/03/1963,-0.12674
World,OWID_WRL,15/04/1963,-0.05773
World,OWID_WRL,15/05/1963,-0.02117
World,OWID_WRL,15/06/1963,-0.05393
World,OWID_WRL,15/07/1963,0.02981
World,OWID_WRL,15/08/1963,0.07849
World,OWID_WRL,15/09/1963,0.00836
World,OWID_WRL,15/10/1963,0.01368
World,OWID_WRL,15/11/1963,0.00783
World,OWID_WRL,15/12/1963,-0.01491
World,OWID_WRL,15/01/1964,-0.10854
World,OWID_WRL,15/02/1964,-0.11281
World,OWID_WRL,15/03/1964,-0.1779
World,OWID_WRL,15/04/1964,-0.20653
World,OWID_WRL,15/05/1964,-0.21013
World,OWID_WRL,15/06/1964,-0.13933
World,OWID_WRL,15/07/1964,-0.20753
World,OWID_WRL,15/08/1964,-0.33827
World,OWID_WRL,15/09/1964,-0.33245
World,OWID_WRL,15/10/1964,-0.2769
World,OWID_WRL,15/11/1964,-0.37858
World,OWID_WRL,15/12/1964,-0.39539
World,OWID_WRL,15/01/1965,-0.26265
World,OWID_WRL,15/02/1965,-0.23833
World,OWID_WRL,15/03/1965,-0.30288
World,OWID_WRL,15/04/1965,-0.24233
World,OWID_WRL,15/05/1965,-0.2342
World,OWID_WRL,15/06/1965,-0.23117
World,OWID_WRL,15/07/1965,-0.25195
World,OWID_WRL,15/08/1965,-0.18091
World,OWID_WRL,15/09/1965,-0.13194
World,OWID_WRL,15/10/1965,-0.12789
World,OWID_WRL,15/11/1965,-0.12705
World,OWID_WRL,15/12/1965,-0.10646
World,OWID_WRL,15/01/1966,-0.10206
World,OWID_WRL,15/02/1966,-0.10329
World,OWID_WRL,15/03/1966,-0.08892
World,OWID_WRL,15/04/1966,-0.04062
World,OWID_WRL,15/05/1966,-0.17881
World,OWID_WRL,15/06/1966,-0.10653
World,OWID_WRL,15/07/1966,-0.04713
World,OWID_WRL,15/08/1966,-0.08343
World,OWID_WRL,15/09/1966,-0.11212
World,OWID_WRL,15/10/1966,-0.10297
World,OWID_WRL,15/11/1966,-0.08446
World,OWID_WRL,15/12/1966,-0.06123
World,OWID_WRL,15/01/1967,-0.18494
World,OWID_WRL,15/02/1967,-0.16686
World,OWID_WRL,15/03/1967,-0.13028
World,OWID_WRL,15/04/1967,-0.1744
World,OWID_WRL,15/05/1967,-0.07419
World,OWID_WRL,15/06/1967,-0.07622
World,OWID_WRL,15/07/1967,-0.10257
World,OWID_WRL,15/08/1967,-0.10701
World,OWID_WRL,15/09/1967,-0.14978
World,OWID_WRL,15/10/1967,-0.18494
World,OWID_WRL,15/11/1967,-0.1772
World,OWID_WRL,15/12/1967,-0.28196
World,OWID_WRL,15/01/1968,-0.28996
World,OWID_WRL,15/02/1968,-0.32509
World,OWID_WRL,15/03/1968,-0.31899
World,OWID_WRL,15/04/1968,-0.24864
World,OWID_WRL,15/05/1968,-0.21229
World,OWID_WRL,15/06/1968,-0.09866
World,OWID_WRL,15/07/1968,-0.12446
World,OWID_WRL,15/08/1968,-0.08606
World,OWID_WRL,15/09/1968,-0.08107
World,OWID_WRL,15/10/1968,-0.04709
World,OWID_WRL,15/11/1968,-0.03922
World,OWID_WRL,15/12/1968,0.04413
World,OWID_WRL,15/01/1969,0.07048
World,OWID_WRL,15/02/1969,0.0616
World,OWID_WRL,15/03/1969,0.0748
World,OWID_WRL,15/04/1969,0.07175
World,OWID_WRL,15/05/1969,0.11877
World,OWID_WRL,15/06/1969,0.01176
World,OWID_WRL,15/07/1969,-0.08199
World,OWID_WRL,15/08/1969,-0.02647
World,OWID_WRL,15/09/1969,-0.04353
World,OWID_WRL,15/10/1969,-0.0461
World,OWID_WRL,15/11/1969,-0.04448
World,OWID_WRL,15/12/1969,-0.00723
World,OWID_WRL,15/01/1970,0.03954
World,OWID_WRL,15/02/1970,-0.04386
World,OWID_WRL,15/03/1970,-0.0476
World,OWID_WRL,15/04/1970,-0.04461
World,OWID_WRL,15/05/1970,-0.0772
World,OWID_WRL,15/06/1970,-0.15222
World,OWID_WRL,15/07/1970,-0.16678
World,OWID_WRL,15/08/1970,-0.14344
World,OWID_WRL,15/09/1970,-0.14016
World,OWID_WRL,15/10/1970,-0.10308
World,OWID_WRL,15/11/1970,-0.10926
World,OWID_WRL,15/12/1970,-0.1422
World,OWID_WRL,15/01/1971,-0.19859
World,OWID_WRL,15/02/1971,-0.27602
World,OWID_WRL,15/03/1971,-0.30233
World,OWID_WRL,15/04/1971,-0.22812
World,OWID_WRL,15/05/1971,-0.23317
World,OWID_WRL,15/06/1971,-0.26647
World,OWID_WRL,15/07/1971,-0.19711
World,OWID_WRL,15/08/1971,-0.27771
World,OWID_WRL,15/09/1971,-0.25204
World,OWID_WRL,15/10/1971,-0.2551
World,OWID_WRL,15/11/1971,-0.25192
World,OWID_WRL,15/12/1971,-0.32838
World,OWID_WRL,15/01/1972,-0.15196
World,OWID_WRL,15/02/1972,-0.10585
World,OWID_WRL,15/03/1972,-0.12677
World,OWID_WRL,15/04/1972,-0.06655
World,OWID_WRL,15/05/1972,-0.03766
World,OWID_WRL,15/06/1972,-0.04055
World,OWID_WRL,15/07/1972,-0.004
World,OWID_WRL,15/08/1972,-0.03642
World,OWID_WRL,15/09/1972,-0.02803
World,OWID_WRL,15/10/1972,-0.01209
World,OWID_WRL,15/11/1972,0.10486
World,OWID_WRL,15/12/1972,0.22671
World,OWID_WRL,15/01/1973,0.15567
World,OWID_WRL,15/02/1973,0.10008
World,OWID_WRL,15/03/1973,0.12079
World,OWID_WRL,15/04/1973,0.06486
World,OWID_WRL,15/05/1973,0.01622
World,OWID_WRL,15/06/1973,0.01852
World,OWID_WRL,15/07/1973,0.01567
World,OWID_WRL,15/08/1973,0.00754
World,OWID_WRL,15/09/1973,-0.03204
World,OWID_WRL,15/10/1973,-0.07865
World,OWID_WRL,15/11/1973,-0.09427
World,OWID_WRL,15/12/1973,-0.16545
World,OWID_WRL,15/01/1974,-0.22241
World,OWID_WRL,15/02/1974,-0.23826
World,OWID_WRL,15/03/1974,-0.21506
World,OWID_WRL,15/04/1974,-0.1784
World,OWID_WRL,15/05/1974,-0.15691
World,OWID_WRL,15/06/1974,-0.13523
World,OWID_WRL,15/07/1974,-0.15936
World,OWID_WRL,15/08/1974,-0.0299
World,OWID_WRL,15/09/1974,-0.05631
World,OWID_WRL,15/10/1974,-0.11545
World,OWID_WRL,15/11/1974,-0.13483
World,OWID_WRL,15/12/1974,-0.12383
World,OWID_WRL,15/01/1975,-0.14649
World,OWID_WRL,15/02/1975,-0.08262
World,OWID_WRL,15/03/1975,-0.11137
World,OWID_WRL,15/04/1975,-0.13544
World,OWID_WRL,15/05/1975,-0.08869
World,OWID_WRL,15/06/1975,-0.13492
World,OWID_WRL,15/07/1975,-0.0984
World,OWID_WRL,15/08/1975,-0.10355
World,OWID_WRL,15/09/1975,-0.17501
World,OWID_WRL,15/10/1975,-0.20018
World,OWID_WRL,15/11/1975,-0.27143
World,OWID_WRL,15/12/1975,-0.30565
